"id     icao_code   iata_code   name              type              city_id           country_id         continent_id       website_url    created_at      updated_at          latitude_deg     longitude_deg elevation_ft      wikipedia_link"
"1 NTGA       AAA         Anaa Airport      medium_airport              47868                198                  6                  2024-06-27 0:00 2024-06-27 0:00           -17.3526     -145.509995                10 https://en.wikipedia.org/wiki/Anaa_Airport"
"5400 YSNW      NOA   Naval Air Station medium_airport   50388    9    6 https://www.navy 2024-06-27 0:00 2024-06-27 0:00         -34.9466    150.542451     400 https://en.wikipedia.org/wiki/HMAS_Albatross_(air_"
"5401 MRNS      NOB   Nosara Airport   medium_airport    29453   41    4                  2024-06-27 0:00 2024-06-27 0:00     9.976490021    -85.65299988     33 https://en.wikipedia.org/wiki/Nosara_Airport"
"5402 EIKN      NOC   Ireland West Knomedium_airport     50328   80    3 http://www.irelan 2024-06-27 0:00 2024-06-27 0:00      53.910301        -8.81849    665 https://en.wikipedia.org/wiki/Ireland_West_Airport_"
"5403 EDWS      NOD   Norden-Norddeicsmall_airport       50390   64    3                  2024-06-27 0:00 2024-06-27 0:00       53.633057       7.190278       3 https://en.wikipedia.org/wiki/Norden-Norddeich_Airf"
"5404 MMNG      NOG   Nogales Internat small_airport     29658   113   4                  2024-06-27 0:00 2024-06-27 0:00       31.225756     -110.976934   3990 https://en.wikipedia.org/wiki/Nogales_International_"
"5405 RU-0089   NOI   Krymsk Air Base medium_airport     22036   145   3                  2024-06-27 0:00 2024-06-27 0:00       44.959999             38      66"
"5406 USRO      NOJ   Noyabrsk Airport medium_airport    30073   145   1                  2024-06-27 0:00 2024-06-27 0:00     63.18330002    75.26999664     446 https://en.wikipedia.org/wiki/Noyabrsk_Airport"
"5407 SWXV      NOK   Xavantina Airpor small_airport     29965   24    5                  2024-06-27 0:00 2024-06-27 0:00       -14.697778     -52.347246   1037 https://pt.wikipedia.org/wiki/Aeroporto_de_Nova_Xa"
"5408 NOM       NOM   Nomad River Air small_airport      50391   137   6                  2024-06-27 0:00 2024-06-27 0:00           -6.294   142.2341667     305 https://en.wikipedia.org/w/index.php?title=Nomad_R"
"5409 NGTO      NON   Nonouti Airport small_airport      50392   89    6                  2024-06-27 0:00 2024-06-27 0:00        -0.639722    174.427994      10 https://de.wikipedia.org/wiki/Flugplatz_Nonouti"
"5410 NOO       NOO   Naoro Airport    small_airport     50393   137   6                  2024-06-27 0:00 2024-06-27 0:00        -9.254455    147.621352    2372"
"5411 LTCM      NOP   Sinop Airport    medium_airport    39765   181   1                  2024-06-27 0:00 2024-06-27 0:00       42.018313      35.071774      20 https://en.wikipedia.org/wiki/Sinop_Airport"
"5412 BINF      NOR   Norðfjörður Airposmall_airport     50394   75    3                  2024-06-27 0:00 2024-06-27 0:00       65.131897        -13.7464     13 https://en.wikipedia.org/wiki/Nor%C3%B0fj%C3%B"
"5413 FMNN      NOS   Fascene Airport medium_airport     50395   104   2                  2024-06-27 0:00 2024-06-27 0:00         -13.3121       48.3148      36 https://en.wikipedia.org/wiki/Fascene_Airport"
"5414 KDVO      NOT   Marin County Air small_airport     29971   188   4 http://www.marin 2024-06-27 0:00 2024-06-27 0:00     38.14360046    -122.5559998      2 https://en.wikipedia.org/wiki/Marin_County_Airport"
"5415 NWWW      NOU   La Tontouta Inter medium_airport   50396   208   6 http://www.cci-nc 2024-06-27 0:00 2024-06-27 0:00      -22.014601    166.212997      52 https://en.wikipedia.org/wiki/La_Tontouta_Internatio"
"5416 FNHU      NOV   Nova Lisboa Airpmedium_airport     17454    5    2                  2024-06-27 0:00 2024-06-27 0:00     -12.80889988   15.76049995    5587 https://en.wikipedia.org/wiki/Nova_Lisboa_Airport"
"5417 UNWW      NOZ   Spichenkovo Air medium_airport     30020   145   3                  2024-06-27 0:00 2024-06-27 0:00       53.811401      86.877197    1024 https://en.wikipedia.org/wiki/Spichenkovo_Airport"
"5418 KNPA      NPA   Naval Air Station medium_airport   32285   188   4 http://www.cnic.n 2024-06-27 0:00 2024-06-27 0:00      30.352699      -87.318604     28 https://en.wikipedia.org/wiki/Naval_Air_Station_Pen"
"5419 NZNR      NPE   Hawke's Bay Air medium_airport     28787   126   6 http://www.hawke2024-06-27 0:00 2024-06-27 0:00        -39.465801    176.869995       6 https://en.wikipedia.org/wiki/Napier_Airport"
"5420 NPG       NPG   Nipa Airport     small_airport     50397   137   6                  2024-06-27 0:00 2024-06-27 0:00          -6.1454      143.4531    5765"
"5421 KU14      NPH   J. Randy McKnigsmall_airport       50398   188   4 http://nephi.utah. 2024-06-27 0:00 2024-06-27 0:00      39.73681     -111.870063   5022"
"5422 NZNP      NPL   New Plymouth A medium_airport      29315   126   6                  2024-06-27 0:00 2024-06-27 0:00     -39.00859833   174.1790009      97 https://en.wikipedia.org/wiki/New_Plymouth_Airport"
"5423 WIOG      NPO   Nanga Pinoh Air medium_airport     50399   77    1                  2024-06-27 0:00 2024-06-27 0:00     -0.348868996    111.7480011    123 https://en.wikipedia.org/wiki/Nanga_Pinoh_Airport"
"5424 YNPB      NPP   Napperby Airpor small_airport      50400    9    6                  2024-06-27 0:00 2024-06-27 0:00         -22.5312      132.7632    2135"
"5425 SJNP      NPR   Novo Progresso small_airport       50401   24    5                  2024-06-27 0:00 2024-06-27 0:00        -7.125833     -55.400833    794 https://en.wikipedia.org/wiki/Novo_Progresso_Airpo"
"5426 KUUU      NPT   Newport State A small_airport      29362   188   4                  2024-06-27 0:00 2024-06-27 0:00       41.532398      -71.281502    172 https://en.wikipedia.org/wiki/Newport_State_Airport"
"5427 SK-021    NPU   San Pedro Airpo small_airport      50402   37    5                  2024-06-27 0:00 2024-06-27 0:00        8.289325      -76.375006    420"
"5428 HTMP      NPY   Mpanda Airport small_airport       28014   174   2                  2024-06-27 0:00 2024-06-27 0:00        -6.355374     31.084116    3520 https://en.wikipedia.org/wiki/Mpanda_Airport"
"5429 KNQA      NQA   Millington-Memp medium_airport     26995   188   4 https://millingtona2024-06-27 0:00 2024-06-27 0:00     35.356701        -89.8703    320 https://en.wikipedia.org/wiki/Millington-Memphis_Ai"
"5430 KNQI      NQI   Kingsville Naval medium_airport    21102   188   4 http://www.cnic.n 2024-06-27 0:00 2024-06-27 0:00    27.50720024    -97.80970001     50 https://en.wikipedia.org/wiki/Naval_Air_Station_Kin"
"5431 SWNQ      NQL   Niquelândia Airp small_airport     50403   24    5                  2024-06-27 0:00 2024-06-27 0:00       -14.434869     -48.491615   2756 https://pt.wikipedia.org/wiki/Aeroporto_de_Niquel%"
"5432 SAZN      NQN   Presidente Peronmedium_airport     29237    7    5                  2024-06-27 0:00 2024-06-27 0:00       -38.949001     -68.155701    895 https://en.wikipedia.org/wiki/Presidente_Per%C3%"
"5433 EGBN      NQT   Nottingham Airpomedium_airport     29911   187   3 http://www.nottin 2024-06-27 0:00 2024-06-27 0:00      52.919998        -1.07917    138 https://en.wikipedia.org/wiki/Nottingham_Airport"
"5434 SKNQ      NQU   Reyes Murillo Ai small_airport     50404   37    5                  2024-06-27 0:00 2024-06-27 0:00        5.710348      -77.261868     12 https://en.wikipedia.org/wiki/Reyes_Murillo_Airport"
"5435 KNQX      NQX   Naval Air Station medium_airport   20708   188   4 http://www.cnic.n 2024-06-27 0:00 2024-06-27 0:00    24.57579994    -81.68890381      6 https://en.wikipedia.org/wiki/Naval_Air_Station_Key"
"5436 EGHQ      NQY   Cornwall Airport medium_airport    29372   187   3 https://www.corn 2024-06-27 0:00 2024-06-27 0:00       50.440601        -4.99541    390 https://en.wikipedia.org/wiki/Newquay_Airport"
"5437 UACC      NQZ   Nursultan Nazar large_airport       2889   87    1 https://www.nn-a 2024-06-27 0:00 2024-06-27 0:00       51.027035      71.467094    1165 https://en.wikipedia.org/wiki/Nursultan_Nazarbayev"
"5438 YNAR      NRA   Narrandera Airpomedium_airport     50405    9    6                  2024-06-27 0:00 2024-06-27 0:00     -34.70220184   146.5119934     474 https://en.wikipedia.org/wiki/Narrandera_Airport"
"5439 KNRB      NRB   Naval Station Mamedium_airport     18645   188   4 http://www.cnic.n 2024-06-27 0:00 2024-06-27 0:00         30.3911     -81.424698     15 https://en.wikipedia.org/wiki/Naval_Station_Maypor"
"5440 EDWY      NRD   Norderney Airpo small_airport      50406   64    3 https://flughafen- 2024-06-27 0:00 2024-06-27 0:00     53.706944            7.23      7 https://en.wikipedia.org/wiki/Norderney_Airport"
"5441 WAPG      NRE   Namrole Airport small_airport      50407   77    1                  2024-06-27 0:00 2024-06-27 0:00         -3.85522    126.700902      31 https://en.wikipedia.org/wiki/Namrole_Airport"
"5442 YNRG      NRG   Narrogin Airport small_airport     28862    9    6 http://www.narrog2024-06-27 0:00 2024-06-27 0:00           -32.93    117.080002    1080"
"5443 K3O9      NRI   Grand Lake Reg small_airport       47922   188   4 http://www.thelan2024-06-27 0:00 2024-06-27 0:00     36.57759857    -94.86190033    792 https://en.wikipedia.org/wiki/Grand_Lake_Regional"
"5444 ESSP      NRK   Norrköping Airpo medium_airport    50409   169   3                  2024-06-27 0:00 2024-06-27 0:00      58.5862999    16.25060081      32 https://en.wikipedia.org/wiki/Norrk%C3%B6ping_Ai"
"5445 EGEN      NRL   North Ronaldsay small_airport      50410   187   3                  2024-06-27 0:00 2024-06-27 0:00     59.36750031    -2.434439898     40 https://en.wikipedia.org/wiki/North_Ronaldsay_Airp"
"5446 GANK      NRM   Nara Airport     small_airport     28794   108   2                  2024-06-27 0:00 2024-06-27 0:00        15.22913       -7.261965    889 https://en.wikipedia.org/wiki/Keibane_Airport"
"5447 EDLV      NRN   Weeze Airport    medium_airport    45916   64    3 http://www.airpor 2024-06-27 0:00 2024-06-27 0:00    51.60240173    6.142169952     106 https://en.wikipedia.org/wiki/Airport_Weeze"
"5448 TJRV      NRR   José Aponte de medium_airport      50411   202   4                  2024-06-27 0:00 2024-06-27 0:00         18.2453      -65.643402     38 https://en.wikipedia.org/wiki/Jos%C3%A9_Aponte_"
"5449 KNRS      NRS   Naval Outlying F small_airport     18020   188   4 https://www.base2024-06-27 0:00 2024-06-27 0:00          32.5667     -117.116997     24 https://en.wikipedia.org/wiki/Naval_Outlying_Landin"
"5450 RJAA      NRT   Narita Internationlarge_airport    28845   85    1 https://www.narit 2024-06-27 0:00 2024-06-27 0:00      35.764702     140.386002     141 https://en.wikipedia.org/wiki/Narita_International_A"
"5451 NRY       NRY   Newry Airport    small_airport     29373    9    6                  2024-06-27 0:00 2024-06-27 0:00         -16.0442      129.2638     304"
"5452 BS-NSB    NSB   Bimini North Sea seaplane_base     50412   12    4                  2024-06-27 0:00 2024-06-27 0:00           25.767         -79.25          https://en.wikipedia.org/wiki/North_Bimini_Airport"
"5453 KNSE      NSE   Whiting Field Na medium_airport    27005   188   4                  2024-06-27 0:00 2024-06-27 0:00      30.7241993    -87.02189636    199 https://en.wikipedia.org/wiki/Naval_Air_Station_Wh"
"5454 OINN      NSH   Nowshahr Airpor medium_airport     30065   78    1                  2024-06-27 0:00 2024-06-27 0:00       36.664286       51.46273     -61 https://en.wikipedia.org/wiki/Noshahr_Airport"
"5455 FKYS      NSI   Yaoundé Nsimal medium_airport      50413   31    2                  2024-06-27 0:00 2024-06-27 0:00     3.722559929     11.5532999    2278 https://en.wikipedia.org/wiki/Yaound%C3%A9_Nsim"
"5456 UOOO      NSK   Norilsk-Alykel Ai medium_airport   29737   145   1                  2024-06-27 0:00 2024-06-27 0:00     69.31109619     87.3321991     574 https://en.wikipedia.org/wiki/Norilsk_Alykel_Airport"
"5457 KDVP      NSL   Slayton Municipasmall_airport      50414   188   4 http://www.slayto 2024-06-27 0:00 2024-06-27 0:00      43.986801        -95.7826   1623"
"5458 YNSM      NSM   Norseman Airpo small_airport       29748    9    6                  2024-06-27 0:00 2024-06-27 0:00          -32.203    121.758127     263 https://en.wikipedia.org/wiki/Norseman_Airport"
"5459 NZNS      NSN   Nelson Airport    medium_airport   29140   126   6 http://www.nelso 2024-06-27 0:00 2024-06-27 0:00      -41.298302    173.220993      17 https://en.wikipedia.org/wiki/Nelson_Airport_(New_"
"5460 YSCO      NSO   Scone Airport     small_airport    38493    9    6                 2024-06-27 0:00 2024-06-27 0:00       -32.038012    150.831966     745 https://en.wikipedia.org/wiki/Scone_Airport"
"5461 BGNU      NSQ   Nuussuaq Helipoheliport            50415   200   4                 2024-06-27 0:00 2024-06-27 0:00       74.109853      -57.065037    184 https://en.wikipedia.org/wiki/Nuussuaq_Heliport"
"5462 SWKQ      NSR   Serra da Capiva small_airport      50416   24    5                 2024-06-27 0:00 2024-06-27 0:00        -9.083392     -42.644656   1362 https://en.wikipedia.org/wiki/S%C3%A3o_Raimund"
"5463 VTSF      NST   Nakhon Si Tham medium_airport      28589   175   1                 2024-06-27 0:00 2024-06-27 0:00     8.539620399    99.94470215      13 https://en.wikipedia.org/wiki/Nakhon_Si_Thammara"
"5465 LICZ      NSY   Sigonella Navy Amedium_airport     50417   82    3                 2024-06-27 0:00 2024-06-27 0:00       37.401699        14.9224      79 https://en.wikipedia.org/wiki/Naval_Air_Station_Sig"
"5466 ENNO      NTB   Notodden Airpor medium_airport     29904   131   3 http://www.notod 2024-06-27 0:00 2024-06-27 0:00      59.565071       9.213152      63 https://en.wikipedia.org/wiki/Notodden_Airport%2C"
"5467 MZ-0005   NTC   Paradise Island Asmall_airport     50418   120   2                 2024-06-27 0:00 2024-06-27 0:00     -21.61499977   35.33800125      30"
"5468 KNTD      NTD   Point Mugu Navamedium_airport      50419   188   4                 2024-06-27 0:00 2024-06-27 0:00     34.12030029    -119.1210022     13 https://en.wikipedia.org/wiki/Naval_Air_Station_Poi"
"5469 LFRS      NTE   Nantes Atlantiqu medium_airport    28756   60    3 https://www.nant 2024-06-27 0:00 2024-06-27 0:00      47.153198        -1.61073     90 https://en.wikipedia.org/wiki/Nantes_Atlantique_Air"
"5470 CN-NTG    NTG   Nantong Xingdonmedium_airport      28761   36    1                 2024-06-27 0:00 2024-06-27 0:00       32.070801     120.975998      16 https://en.wikipedia.org/wiki/Nantong_Xingdong_Ai"
"5471 WASB      NTI   Stenkol Airport   small_airport     5823   77    1                 2024-06-27 0:00 2024-06-27 0:00          -2.1033      133.5164      51 https://en.wikipedia.org/wiki/Bintuni_Airport"
"5472 K41U      NTJ   Manti-Ephraim A small_airport      50420   188   4                 2024-06-27 0:00 2024-06-27 0:00     39.32910156    -111.6149979   5500"
"5473 YWLM      NTL   Newcastle Airpo medium_airport     50421    9    6                 2024-06-27 0:00 2024-06-27 0:00     -32.79499817   151.8339996      31 https://en.wikipedia.org/wiki/Newcastle_Airport_(W"
"5474 YNTN      NTN   Normanton Airpomedium_airport      29741    9    6                 2024-06-27 0:00 2024-06-27 0:00        -17.68409    141.069664      73 https://en.wikipedia.org/wiki/Normanton_Airport"
"5475 GVAN      NTO   Agostinho Neto Asmall_airport      33274   29    2                 2024-06-27 0:00 2024-06-27 0:00     17.20280075    -25.09059906     32 https://en.wikipedia.org/wiki/Agostinho_Neto_Airpo"
"5476 RJNW      NTQ   Noto Satoyama Amedium_airport      50422   85    1                 2024-06-27 0:00 2024-06-27 0:00       37.293098     136.962006     718 https://en.wikipedia.org/wiki/Noto_Airport"
"5477 MMAN      NTR   Del Norte Internamedium_airport    27646   113   4                 2024-06-27 0:00 2024-06-27 0:00       25.865601        -100.237   1476 https://en.wikipedia.org/wiki/Del_Norte_Internationa"
"5478 NFTP      NTT   Kuini Lavenia Air small_airport    50423   178   6                 2024-06-27 0:00 2024-06-27 0:00       -15.977297    -173.791089     30 https://en.wikipedia.org/wiki/Niuatoputapu_Airport"
"5479 KNTU      NTU   Oceana Naval A medium_airport      45346   188   4                 2024-06-27 0:00 2024-06-27 0:00       36.820702      -76.033501     23 https://en.wikipedia.org/wiki/Naval_Air_Station_Oce"
"5480 WION      NTX   Ranai-Natuna Ai medium_airport     50424   77    1                 2024-06-27 0:00 2024-06-27 0:00         3.90871        108.388       7 https://en.wikipedia.org/wiki/Ranai_Airport"
"5481 FAPN      NTY   Pilanesberg Inte small_airport     50425   163   2                 2024-06-27 0:00 2024-06-27 0:00       -25.333799     27.173401    3412 https://en.wikipedia.org/wiki/Pilanesberg_Internatio"
"5482 LK-0005   NUA   Nuwara Eliya (Laseaplane_base      30159   166   1                 2024-06-27 0:00 2024-06-27 0:00         6.95605       80.77927    6157 https://en.wikipedia.org/wiki/Lake_Gregory_Waterd"
"5484 HSNH      NUD   En Nahud Airpor small_airport      50426   167   2                 2024-06-27 0:00 2024-06-27 0:00       12.735513      28.410841    1955 https://en.wikipedia.org/wiki/En_Nahud_Airport"
"5485 EDDN      NUE   Nuremberg Airpolarge_airport       30141   64    3 https://www.airpo2024-06-27 0:00 2024-06-27 0:00      49.498699      11.078056    1046 https://en.wikipedia.org/wiki/Nuremberg_Airport"
"5486 NUF       NUF   Castlereagh Lak seaplane_base      16640   166   1                 2024-06-27 0:00 2024-06-27 0:00             6.86         80.584   3580"
"5487 NUG       NUG   Nuguria Airstrip small_airport     50427   137   6                 2024-06-27 0:00 2024-06-27 0:00          -3.4075      154.7383      30"
"5488 SK-110    NUH   Nunchia Airport small_airport      30132   37    5                 2024-06-27 0:00 2024-06-27 0:00             5.65          -72.2   1849"
"5489 PAQT      NUI   Nuiqsut Airport medium_airport     50428   188   4                 2024-06-27 0:00 2024-06-27 0:00       70.209999     -151.005998     38 https://en.wikipedia.org/wiki/Nuiqsut_Airport"
"5490 OIHS      NUJ   Nojeh Air Base medium_airport      50429   78    1                 2024-06-27 0:00 2024-06-27 0:00       35.211601        48.6534    5609 https://en.wikipedia.org/wiki/Hamadan_Airbase"
"5491 NTGW      NUK   Nukutavake Airp small_airport      50430   198   6                 2024-06-27 0:00 2024-06-27 0:00       -19.284613    -138.768367     17 https://en.wikipedia.org/wiki/Nukutavake_Airport"
"5492 PANU      NUL   Nulato Airport    small_airport    50431   188   4                 2024-06-27 0:00 2024-06-27 0:00       64.729301     -158.074005    399 https://en.wikipedia.org/wiki/Nulato_Airport"
"5493 OENN      NUM   Neom Bay Airpo medium_airport      50432   153   1                 2024-06-27 0:00 2024-06-27 0:00       27.927598       35.28874      29 https://en.wikipedia.org/wiki/Neom_Airport"
"5494 16A       NUP   Nunapitchuk Airpsmall_airport      50433   188   4                 2024-06-27 0:00 2024-06-27 0:00       60.905591     -162.440454     12 https://en.wikipedia.org/wiki/Nunapitchuk_Airport"
"5495 KNUQ      NUQ   Moffett Federal Amedium_airport    27991   188   4                 2024-06-27 0:00 2024-06-27 0:00         37.4161     -122.049004     32 https://en.wikipedia.org/wiki/Moffett_Federal_Airfiel"
"5497 NVSP      NUS   Norsup Airport    small_airport    50434   191   6                 2024-06-27 0:00 2024-06-27 0:00         -16.0797    167.401001      23 https://en.wikipedia.org/wiki/Norsup_Airport"
"5498 HKNK      NUU   Nakuru Airport    small_airport    28602   88    2                 2024-06-27 0:00 2024-06-27 0:00        -0.298067     36.159302    6234 https://en.wikipedia.org/wiki/Nakuru_Airport"
"5499 KNUW      NUW   Whidbey Island Nmedium_airport     30208   188   4                 2024-06-27 0:00 2024-06-27 0:00       48.351799     -122.655998     47 https://en.wikipedia.org/wiki/Naval_Air_Station_Wh"
"5500 USMU      NUX   Novy Urengoy A medium_airport      50435   145   1                 2024-06-27 0:00 2024-06-27 0:00     66.06939697    76.52030182     210 https://en.wikipedia.org/wiki/Novy_Urengoy_Airport"
"5501 SKNV      NVA   Benito Salas Airpmedium_airport    29120   37    5                 2024-06-27 0:00 2024-06-27 0:00         2.95015         -75.294   1464 https://en.wikipedia.org/wiki/Benito_Salas_Airport"
"5502 KNVD      NVD   Nevada Municipasmall_airport       50436   188   4                 2024-06-27 0:00 2024-06-27 0:00         37.8521      -94.304901    892"
"5503 UTSA      NVI   Navoi Airport     medium_airport   50437   190   1                 2024-06-27 0:00 2024-06-27 0:00       40.117199      65.170799    1140 https://en.wikipedia.org/wiki/Navoi_International_Ai"
"5504 SDNM      NVM   Brigadeiro Eduar small_airport     50438   24    5                 2024-06-27 0:00 2024-06-27 0:00       -13.821021     -56.038591   1411 https://en.wikipedia.org/wiki/Nova_Mutum_Airport"
"5505 KO02      NVN   Nervino Airport small_airport      50439   188   4 https://www.plum2024-06-27 0:00 2024-06-27 0:00       39.818501     -120.352997   4900 https://en.wikipedia.org/wiki/Nervino_Airport"
"5506 SWNA      NVP   Novo Aripuanã Asmall_airport       50440   24    5                 2024-06-27 0:00 2024-06-27 0:00         -5.11803     -60.364899    118"
"5507 LFQG      NVS   Nevers-Fourchammedium_airport      50441   60    3                 2024-06-27 0:00 2024-06-27 0:00       47.002602         3.11333    602 https://fr.wikipedia.org/wiki/A%C3%A9roport_de_N"
"5508 SBNF      NVT   Ministro Victor K medium_airport   28978   24    5 https://www4.infr 2024-06-27 0:00 2024-06-27 0:00     -26.879431     -48.650979     18 https://en.wikipedia.org/wiki/Navegantes_Airport"
"5509 IN-NVY    NVY   Neyveli Airport   small_airport    29393   76    1                 2024-06-27 0:00 2024-06-27 0:00       11.612956      79.527382     184 https://en.wikipedia.org/wiki/Neyveli_Airport"
"5510 FMCI      NWA   Mohéli Bandar E medium_airport     13907   38    2                 2024-06-27 0:00 2024-06-27 0:00         -12.2981     43.766399      46 https://en.wikipedia.org/wiki/Moh%C3%A9li_Banda"
"5511 K2B3      NWH   Parlin Field      small_airport    29362   188   4                 2024-06-27 0:00 2024-06-27 0:00         43.3881      -72.189301    784 https://en.wikipedia.org/wiki/Parlin_Field"
"5512 EGSH      NWI   Norwich Airport medium_airport     50442   187   3 https://www.norw2024-06-27 0:00 2024-06-27 0:00         52.6758        1.28278     117 https://en.wikipedia.org/wiki/Norwich_Airport"
"5513 NWT       NWT   Nowata Airport small_airport       50443   137   6                 2024-06-27 0:00 2024-06-27 0:00     -9.984166667   149.7291667    2040"
"5514 USHN      NYA   Nyagan Airport medium_airport      30162   145   3                 2024-06-27 0:00 2024-06-27 0:00       62.110001      65.614998     361 https://en.wikipedia.org/wiki/Nyagan_Airport"
"5515 HKNI      NYE   Nyeri Airport     small_airport    30179   88    2                 2024-06-27 0:00 2024-06-27 0:00        -0.364414     36.978485    5830 https://en.wikipedia.org/wiki/Nyeri_Airport"
"5516 KNYG      NYG   Quantico Marine medium_airport     50444   188   4                 2024-06-27 0:00 2024-06-27 0:00       38.501701      -77.305298     10 https://en.wikipedia.org/wiki/Marine_Corps_Air_Fac"
"5517 DGSN      NYI   Sunyani Airport medium_airport     41176   65    2                 2024-06-27 0:00 2024-06-27 0:00         7.36183        -2.32876   1014 https://en.wikipedia.org/wiki/Sunyani_Airport"
"5518 HKNY      NYK   Nanyuki Airport medium_airport     28773   88    2                 2024-06-27 0:00 2024-06-27 0:00        -0.062399     37.041008    6250 https://en.wikipedia.org/wiki/Nanyuki_Airport"
"5519 USMM      NYM   Nadym Airport     medium_airport   28454   145   1                 2024-06-27 0:00 2024-06-27 0:00     65.48090363    72.69889832      49 https://en.wikipedia.org/wiki/Nadym_Airport"
"5521 ESKN      NYO   Stockholm Skavsmedium_airport      50445   169   3                 2024-06-27 0:00 2024-06-27 0:00       58.788601      16.912201     140 https://en.wikipedia.org/wiki/Stockholm-Skavsta_Ai"
"5522 UENN     NYR   Nyurba Airport    small_airport     30192   145   1                  2024-06-27 0:00 2024-06-27 0:00       63.296703     118.341953     394 https://en.wikipedia.org/wiki/Nyurba_Airport"
"5523 6N7      NYS   New York Skypo seaplane_base        29332   188   4                  2024-06-27 0:00 2024-06-27 0:00       40.735061      -73.972814          https://en.wikipedia.org/wiki/New_York_Skyports_In"
"5524 VYEL     NYT   Nay Pyi Taw Inte medium_airport     34073   121   1                  2024-06-27 0:00 2024-06-27 0:00       19.623501      96.200996     302 https://en.wikipedia.org/wiki/Nay_Pyi_Taw_Internat"
"5525 VYBG     NYU   Bagan Airport     small_airport     50446   121   1                  2024-06-27 0:00 2024-06-27 0:00     21.17880058    94.93019867     312 https://en.wikipedia.org/wiki/Nyaung_U_Airport"
"5526 VYMY     NYW   Monywar Airport small_airport       50447   121   1                  2024-06-27 0:00 2024-06-27 0:00       22.221638      95.093479     298"
"5527 FNZG     NZA   Nzagi Airport     small_airport     50448    5    2                  2024-06-27 0:00 2024-06-27 0:00     -7.716939926   21.35820007    2431 https://en.wikipedia.org/wiki/Nzagi_Airport"
"5528 SPZA     NZC   Maria Reiche Ne medium_airport      29038   139   5 https://www.aero 2024-06-27 0:00 2024-06-27 0:00          -14.854     -74.961502   1860 https://en.wikipedia.org/wiki/Maria_Reiche_Neuma"
"5529 GUNZ     NZE   Nzérékoré Airpo small_airport       50449   69    2                  2024-06-27 0:00 2024-06-27 0:00        7.810413       -8.702073   1657 https://en.wikipedia.org/wiki/Nz%C3%A9r%C3%A9"
"5530 UIUN     NZG   Nizhneangarsk I small_airport       50450   145   1                  2024-06-27 0:00 2024-06-27 0:00         55.8008     109.595001    1545 https://en.wikipedia.org/wiki/Nizhneangarsk_Airport"
"5531 ZBMZ     NZH   Manzhouli Xijiao medium_airport     25632   36    1                  2024-06-27 0:00 2024-06-27 0:00       49.566667          117.33   2231 https://en.wikipedia.org/wiki/Manzhouli_Xijiao_Airpo"
"5532 ZBZL     NZL   Zhalantun Genghmedium_airport       50451   36    1                  2024-06-27 0:00 2024-06-27 0:00       47.865942     122.768662     928 https://en.wikipedia.org/wiki/Zhalantun_Chengjisiha"
"5533 KNZY     NZY   North Island Nav medium_airport     36746   188   4                  2024-06-27 0:00 2024-06-27 0:00     32.69919968    -117.2149963     26 https://en.wikipedia.org/wiki/Naval_Air_Station_Nor"
"5534 OAA      OAA   Shank Air Base small_airport         4271    1    1                  2024-06-27 0:00 2024-06-27 0:00       33.922217       69.07794    6890 https://en.wikipedia.org/wiki/Forward_Operating_Ba"
"5535 YORG     OAG   Orange Airport    medium_airport    30682    9    6                  2024-06-27 0:00 2024-06-27 0:00       -33.382014    149.131262    3115 https://en.wikipedia.org/wiki/Orange_Airport"
"5536 OASD     OAH   Shindand Air Bassmall_airport       50452    1    1                  2024-06-27 0:00 2024-06-27 0:00         33.3913      62.261002    3773 https://en.wikipedia.org/wiki/Shindand_Air_Base"
"5537 OAIX     OAI   Bagram Airfield medium_airport      50453    1    1                  2024-06-27 0:00 2024-06-27 0:00       34.946098      69.264999    4895 https://en.wikipedia.org/wiki/Bagram_Airfield"
"5538 KOAJ     OAJ   Albert J Ellis Airpmedium_airport   50454   188   4 https://flyoaj.com 2024-06-27 0:00 2024-06-27 0:00     34.829201      -77.612099     94 https://en.wikipedia.org/wiki/Albert_J._Ellis_Airport"
"5539 KOAK     OAK   Metropolitan Oaklarge_airport       30225   188   4 http://www.oakla 2024-06-27 0:00 2024-06-27 0:00       37.720085     -122.221184      9 https://en.wikipedia.org/wiki/Oakland_International_"
"5540 SSKW     OAL   Cacoal Airport    small_airport      7447   24    5                  2024-06-27 0:00 2024-06-27 0:00          -11.496       -61.4508    778 https://en.wikipedia.org/wiki/Cacoal_Airport"
"5542 MHEA     OAN   El Arrayán Airpo small_airport      30470   73    4                  2024-06-27 0:00 2024-06-27 0:00       15.505556      -86.574722    722 https://en.wikipedia.org/wiki/El_Array%C3%A1n_Ai"
"5543 KOAR     OAR   Marina Municipa small_airport       25818   188   4                  2024-06-27 0:00 2024-06-27 0:00     36.68190002     -121.762001    137 https://en.wikipedia.org/wiki/Marina_Municipal_Airp"
"5544 OASA     OAS   Sharana Airstrip small_airport      50455    1    1                  2024-06-27 0:00 2024-06-27 0:00        33.12575      68.838517    7340 https://en.wikipedia.org/wiki/Sharana_Airstrip"
"5545 MMOX     OAX   Aeropuerto Inter medium_airport     30241   113   4 http://www.asur.c2024-06-27 0:00 2024-06-27 0:00       17.000814       -96.72197   4989 https://en.wikipedia.org/wiki/Xoxocotl%C3%A1n_In"
